timestamp,tweet_text,username,image,followers_count
2019-07-02 05:29:16,"b'@TravisWizard I am an ENFJ, and your results make a lot of sense. Not super into the test but I think it has some validity.'",b'Onelemononelime',http://pbs.twimg.com/profile_images/1134594773640200194/PAMxUEdA_normal.png,118
2019-07-01 23:21:55,"b""My life's work seems to lie in making mingling less horrible for others, i.e. I am an ENFJ https://t.co/wZYylrZz11""",b'lapittenger',http://pbs.twimg.com/profile_images/1133177639831769089/py3CYvZ2_normal.jpg,1635
