timestamp,tweet_text,username,image,followers_count
2019-06-18 23:11:56,b'I am an ISTJ a dutiful man.',b'RyanWilsonKing',http://pbs.twimg.com/profile_images/1107122565804261376/jwKA6DuV_normal.png,10
2019-06-15 23:44:16,"b""Just wanna share that i am an ISTJ short for Introverted Sensing Thinking Judging biatch. Yup, that's my fucking personality tested and proven, it's accurate asf damn \xf0\x9f\xa4\xa8""",b'luripilsin',http://pbs.twimg.com/profile_images/1131020082102935552/ygGygumt_normal.jpg,944
