timestamp,tweet_text,username,image,followers_count
2019-06-25 20:05:01,b'I am an ESTJ~ Check out what kind of personality you have: https://t.co/2ZUujtxSUH https://t.co/2ZUujtxSUH',b'jewelkat23',http://pbs.twimg.com/profile_images/378800000140859879/7b1a6e2b1cd286917626052afd834505_normal.jpeg,84
2019-06-24 00:48:51,"b""@divnalla @singularityhoe1 Yeah I'm a strong E or at the very least a mid range E. In whole I am an ESTJ. I love me some Myers Briggs for understanding a partner, close family/friends and my employees/boss/closest colleagues. DISC was good too. I did True Colors the other day in a team building thing.""",b'Jillian_NicoIIe',http://pbs.twimg.com/profile_images/1144701968759316481/w6Oh-FK6_normal.jpg,63
