timestamp,tweet_text,username,image,followers_count
2019-06-13 03:42:22,b'I am an istp.. its official I took the test',b'3amsoda',http://pbs.twimg.com/profile_images/1091888536687648768/d5ExG9DI_normal.jpg,1186
2019-06-11 20:25:43,"b'I think that I am an ISTP as an employee, and an INFJ personality at home. Y\'all ever take those tests and think, ""So, how should I answer this one?"" That\'s me. I decided to answer with the work environment in mind this time. Vastly different, for sure.'",b'brokeneisenglas',http://pbs.twimg.com/profile_images/849101350952734720/oMpzt_Yh_normal.jpg,46
